ns4:QUOTE_DATE;ns4:RATE_TYPE;ns4:RATE
25-5-2012 00:00;Over_10_Years;2,43
25-5-2012 00:00;Real_Rate;0,22
29-5-2012 00:00;BC_20year;2,44
29-5-2012 00:00;Over_10_Years;2,42
29-5-2012 00:00;Real_Rate;0,24
30-5-2012 00:00;BC_20year;2,32
30-5-2012 00:00;Over_10_Years;2,3
30-5-2012 00:00;Real_Rate;0,17
31-5-2012 00:00;BC_20year;2,27
31-5-2012 00:00;Over_10_Years;2,25
31-5-2012 00:00;Real_Rate;0,12
1-6-2012 00:00;BC_20year;2,13
1-6-2012 00:00;Over_10_Years;2,11
1-6-2012 00:00;Real_Rate;-0,02
4-6-2012 00:00;BC_20year;2,17
4-6-2012 00:00;Over_10_Years;2,16
4-6-2012 00:00;Real_Rate;-0,01
5-6-2012 00:00;BC_20year;2,23
5-6-2012 00:00;Over_10_Years;2,21
5-6-2012 00:00;Real_Rate;0
6-6-2012 00:00;BC_20year;2,34
6-6-2012 00:00;Over_10_Years;2,32
6-6-2012 00:00;Real_Rate;0,07
7-6-2012 00:00;BC_20year;2,35
7-6-2012 00:00;Over_10_Years;2,33
7-6-2012 00:00;Real_Rate;0,12
8-6-2012 00:00;BC_20year;2,36
8-6-2012 00:00;Over_10_Years;2,34
8-6-2012 00:00;Real_Rate;0,13
11-6-2012 00:00;BC_20year;2,3
11-6-2012 00:00;Over_10_Years;2,29
11-6-2012 00:00;Real_Rate;0,11
12-6-2012 00:00;BC_20year;2,37
12-6-2012 00:00;Over_10_Years;2,35
12-6-2012 00:00;Real_Rate;0,15
13-6-2012 00:00;BC_20year;2,3
13-6-2012 00:00;Over_10_Years;2,28
13-6-2012 00:00;Real_Rate;0,11
14-6-2012 00:00;BC_20year;2,33
14-6-2012 00:00;Over_10_Years;2,31
14-6-2012 00:00;Real_Rate;0,15
15-6-2012 00:00;BC_20year;2,3
15-6-2012 00:00;Over_10_Years;2,28
15-6-2012 00:00;Real_Rate;0,09
18-6-2012 00:00;BC_20year;2,28
18-6-2012 00:00;Over_10_Years;2,26
18-6-2012 00:00;Real_Rate;0,09
19-6-2012 00:00;BC_20year;2,33
19-6-2012 00:00;Over_10_Years;2,31
19-6-2012 00:00;Real_Rate;0,11
20-6-2012 00:00;BC_20year;2,34
20-6-2012 00:00;Over_10_Years;2,31
20-6-2012 00:00;Real_Rate;0,11
21-6-2012 00:00;BC_20year;2,3
21-6-2012 00:00;Over_10_Years;2,28
21-6-2012 00:00;Real_Rate;0,14
22-6-2012 00:00;BC_20year;2,37
22-6-2012 00:00;Over_10_Years;2,35
22-6-2012 00:00;Real_Rate;0,2
25-6-2012 00:00;BC_20year;2,31
25-6-2012 00:00;Over_10_Years;2,28
25-6-2012 00:00;Real_Rate;0,15
26-6-2012 00:00;BC_20year;2,34
26-6-2012 00:00;Over_10_Years;2,31
26-6-2012 00:00;Real_Rate;0,16
27-6-2012 00:00;BC_20year;2,32
27-6-2012 00:00;Over_10_Years;2,3
27-6-2012 00:00;Real_Rate;0,14
28-6-2012 00:00;BC_20year;2,28
28-6-2012 00:00;Over_10_Years;2,26
28-6-2012 00:00;Real_Rate;0,13
29-6-2012 00:00;BC_20year;2,38
29-6-2012 00:00;Over_10_Years;2,35
29-6-2012 00:00;Real_Rate;0,19
2-7-2012 00:00;BC_20year;2,3
2-7-2012 00:00;Over_10_Years;2,27
2-7-2012 00:00;Real_Rate;0,12
3-7-2012 00:00;BC_20year;2,36
3-7-2012 00:00;Over_10_Years;2,32
3-7-2012 00:00;Real_Rate;0,15
5-7-2012 00:00;BC_20year;2,34
5-7-2012 00:00;Over_10_Years;2,3
5-7-2012 00:00;Real_Rate;0,12
6-7-2012 00:00;BC_20year;2,28
6-7-2012 00:00;Over_10_Years;2,25
6-7-2012 00:00;Real_Rate;0,09
9-7-2012 00:00;BC_20year;2,24
9-7-2012 00:00;Over_10_Years;2,21
9-7-2012 00:00;Real_Rate;0,05
10-7-2012 00:00;BC_20year;2,22
10-7-2012 00:00;Over_10_Years;2,19
10-7-2012 00:00;Real_Rate;0,01
11-7-2012 00:00;BC_20year;2,22
11-7-2012 00:00;Over_10_Years;2,19
11-7-2012 00:00;Real_Rate;0,03
12-7-2012 00:00;BC_20year;2,18
12-7-2012 00:00;Over_10_Years;2,15
12-7-2012 00:00;Real_Rate;0,01
13-7-2012 00:00;BC_20year;2,2
13-7-2012 00:00;Over_10_Years;2,17
13-7-2012 00:00;Real_Rate;0
16-7-2012 00:00;BC_20year;2,18
16-7-2012 00:00;Over_10_Years;2,15
16-7-2012 00:00;Real_Rate;-0,02
17-7-2012 00:00;BC_20year;2,22
17-7-2012 00:00;Over_10_Years;2,18
17-7-2012 00:00;Real_Rate;0,02
18-7-2012 00:00;BC_20year;2,21
18-7-2012 00:00;Over_10_Years;2,17
18-7-2012 00:00;Real_Rate;0,02
19-7-2012 00:00;BC_20year;2,24
19-7-2012 00:00;Over_10_Years;2,2
19-7-2012 00:00;Real_Rate;0,02
20-7-2012 00:00;BC_20year;2,17
20-7-2012 00:00;Over_10_Years;2,14
20-7-2012 00:00;Real_Rate;-0,04
23-7-2012 00:00;BC_20year;2,15
23-7-2012 00:00;Over_10_Years;2,11
23-7-2012 00:00;Real_Rate;-0,04
24-7-2012 00:00;BC_20year;2,11
24-7-2012 00:00;Over_10_Years;2,07
24-7-2012 00:00;Real_Rate;-0,05
25-7-2012 00:00;BC_20year;2,11
25-7-2012 00:00;Over_10_Years;2,06
25-7-2012 00:00;Real_Rate;-0,05
26-7-2012 00:00;BC_20year;2,13
26-7-2012 00:00;Over_10_Years;2,09
26-7-2012 00:00;Real_Rate;-0,03
27-7-2012 00:00;BC_20year;2,27
27-7-2012 00:00;Over_10_Years;2,23
27-7-2012 00:00;Real_Rate;0,04
30-7-2012 00:00;BC_20year;2,22
30-7-2012 00:00;Over_10_Years;2,18
30-7-2012 00:00;Real_Rate;-0,01
31-7-2012 00:00;BC_20year;2,21
31-7-2012 00:00;Over_10_Years;2,16
31-7-2012 00:00;Real_Rate;-0,05
1-8-2012 00:00;BC_20year;2,25
1-8-2012 00:00;Over_10_Years;2,21
1-8-2012 00:00;Real_Rate;-0,03
2-8-2012 00:00;BC_20year;2,2
2-8-2012 00:00;Over_10_Years;2,15
2-8-2012 00:00;Real_Rate;-0,06
3-8-2012 00:00;BC_20year;2,3
3-8-2012 00:00;Over_10_Years;2,25
3-8-2012 00:00;Real_Rate;0
6-8-2012 00:00;BC_20year;2,29
6-8-2012 00:00;Over_10_Years;2,24
6-8-2012 00:00;Real_Rate;-0,02
7-8-2012 00:00;BC_20year;2,37
7-8-2012 00:00;Over_10_Years;2,32
7-8-2012 00:00;Real_Rate;0,01
8-8-2012 00:00;BC_20year;2,39
8-8-2012 00:00;Over_10_Years;2,34
8-8-2012 00:00;Real_Rate;0,05
9-8-2012 00:00;BC_20year;2,4
9-8-2012 00:00;Over_10_Years;2,35
9-8-2012 00:00;Real_Rate;0,08
10-8-2012 00:00;BC_20year;2,37
10-8-2012 00:00;Over_10_Years;2,32
10-8-2012 00:00;Real_Rate;0,07
13-8-2012 00:00;BC_20year;2,37
13-8-2012 00:00;Over_10_Years;2,31
13-8-2012 00:00;Real_Rate;0,08
14-8-2012 00:00;BC_20year;2,45
14-8-2012 00:00;Over_10_Years;2,39
14-8-2012 00:00;Real_Rate;0,14
15-8-2012 00:00;BC_20year;2,53
15-8-2012 00:00;Over_10_Years;2,48
15-8-2012 00:00;Real_Rate;0,22
16-8-2012 00:00;BC_20year;2,57
16-8-2012 00:00;Over_10_Years;2,55
16-8-2012 00:00;Real_Rate;0,26
17-8-2012 00:00;BC_20year;2,55
17-8-2012 00:00;Over_10_Years;2,53
17-8-2012 00:00;Real_Rate;0,26
20-8-2012 00:00;BC_20year;2,55
20-8-2012 00:00;Over_10_Years;2,53
20-8-2012 00:00;Real_Rate;0,25
21-8-2012 00:00;BC_20year;2,53
21-8-2012 00:00;Over_10_Years;2,5
21-8-2012 00:00;Real_Rate;0,23
22-8-2012 00:00;BC_20year;2,44
22-8-2012 00:00;Over_10_Years;2,41
22-8-2012 00:00;Real_Rate;0,15
23-8-2012 00:00;BC_20year;2,41
23-8-2012 00:00;Over_10_Years;2,38
23-8-2012 00:00;Real_Rate;0,09
24-8-2012 00:00;BC_20year;2,41
24-8-2012 00:00;Over_10_Years;2,39
24-8-2012 00:00;Real_Rate;0,09
27-8-2012 00:00;BC_20year;2,38
27-8-2012 00:00;Over_10_Years;2,35
27-8-2012 00:00;Real_Rate;0,05
28-8-2012 00:00;BC_20year;2,36
28-8-2012 00:00;Over_10_Years;2,34
28-8-2012 00:00;Real_Rate;0,02
29-8-2012 00:00;BC_20year;2,38
29-8-2012 00:00;Over_10_Years;2,36
29-8-2012 00:00;Real_Rate;0,05
30-8-2012 00:00;BC_20year;2,36
30-8-2012 00:00;Over_10_Years;2,33
30-8-2012 00:00;Real_Rate;0,07
31-8-2012 00:00;BC_20year;2,29
31-8-2012 00:00;Over_10_Years;2,27
31-8-2012 00:00;Real_Rate;0,02
4-9-2012 00:00;BC_20year;2,3
4-9-2012 00:00;Over_10_Years;2,28
4-9-2012 00:00;Real_Rate;0,02
5-9-2012 00:00;BC_20year;2,32
5-9-2012 00:00;Over_10_Years;2,29
5-9-2012 00:00;Real_Rate;0,01
6-9-2012 00:00;BC_20year;2,41
6-9-2012 00:00;Over_10_Years;2,38
6-9-2012 00:00;Real_Rate;0,07
7-9-2012 00:00;BC_20year;2,42
7-9-2012 00:00;Over_10_Years;2,39
7-9-2012 00:00;Real_Rate;0,04
10-9-2012 00:00;BC_20year;2,43
10-9-2012 00:00;Over_10_Years;2,4
10-9-2012 00:00;Real_Rate;0,03
11-9-2012 00:00;BC_20year;2,44
11-9-2012 00:00;Over_10_Years;2,41
11-9-2012 00:00;Real_Rate;0,03
12-9-2012 00:00;BC_20year;2,52
12-9-2012 00:00;Over_10_Years;2,49
12-9-2012 00:00;Real_Rate;0,1
13-9-2012 00:00;BC_20year;2,53
13-9-2012 00:00;Over_10_Years;2,5
13-9-2012 00:00;Real_Rate;0,02
14-9-2012 00:00;BC_20year;2,68
14-9-2012 00:00;Over_10_Years;2,64
14-9-2012 00:00;Real_Rate;-0,01
17-9-2012 00:00;BC_20year;2,64
17-9-2012 00:00;Over_10_Years;2,6
17-9-2012 00:00;Real_Rate;0
18-9-2012 00:00;BC_20year;2,61
18-9-2012 00:00;Over_10_Years;2,57
18-9-2012 00:00;Real_Rate;0
19-9-2012 00:00;BC_20year;2,58
19-9-2012 00:00;Over_10_Years;2,54
19-9-2012 00:00;Real_Rate;-0,03
20-9-2012 00:00;BC_20year;2,58
20-9-2012 00:00;Over_10_Years;2,53
20-9-2012 00:00;Real_Rate;0,02
21-9-2012 00:00;BC_20year;2,57
21-9-2012 00:00;Over_10_Years;2,52
21-9-2012 00:00;Real_Rate;0,01
24-9-2012 00:00;BC_20year;2,53
24-9-2012 00:00;Over_10_Years;2,48
24-9-2012 00:00;Real_Rate;0,01
25-9-2012 00:00;BC_20year;2,47
25-9-2012 00:00;Over_10_Years;2,43
25-9-2012 00:00;Real_Rate;-0,03
26-9-2012 00:00;BC_20year;2,4
26-9-2012 00:00;Over_10_Years;2,36
26-9-2012 00:00;Real_Rate;-0,07
27-9-2012 00:00;BC_20year;2,43
27-9-2012 00:00;Over_10_Years;2,39
27-9-2012 00:00;Real_Rate;-0,06
28-9-2012 00:00;BC_20year;2,42
28-9-2012 00:00;Over_10_Years;2,38
28-9-2012 00:00;Real_Rate;-0,04
1-10-2012 00:00;BC_20year;2,41
1-10-2012 00:00;Over_10_Years;2,38
1-10-2012 00:00;Real_Rate;-0,05
2-10-2012 00:00;BC_20year;2,41
2-10-2012 00:00;Over_10_Years;2,37
2-10-2012 00:00;Real_Rate;-0,11
3-10-2012 00:00;BC_20year;2,42
3-10-2012 00:00;Over_10_Years;2,38
3-10-2012 00:00;Real_Rate;-0,11
4-10-2012 00:00;BC_20year;2,48
4-10-2012 00:00;Over_10_Years;2,44
4-10-2012 00:00;Real_Rate;-0,13
5-10-2012 00:00;BC_20year;2,55
5-10-2012 00:00;Over_10_Years;2,51
5-10-2012 00:00;Real_Rate;-0,08
9-10-2012 00:00;BC_20year;2,52
9-10-2012 00:00;Over_10_Years;2,48
9-10-2012 00:00;Real_Rate;-0,09
10-10-2012 00:00;BC_20year;2,48
10-10-2012 00:00;Over_10_Years;2,44
10-10-2012 00:00;Real_Rate;-0,08
11-10-2012 00:00;BC_20year;2,45
11-10-2012 00:00;Over_10_Years;2,42
11-10-2012 00:00;Real_Rate;-0,06
12-10-2012 00:00;BC_20year;2,44
12-10-2012 00:00;Over_10_Years;2,4
12-10-2012 00:00;Real_Rate;-0,06
15-10-2012 00:00;BC_20year;2,45
15-10-2012 00:00;Over_10_Years;2,41
15-10-2012 00:00;Real_Rate;-0,06
16-10-2012 00:00;BC_20year;2,51
16-10-2012 00:00;Over_10_Years;2,48
16-10-2012 00:00;Real_Rate;0,01
17-10-2012 00:00;BC_20year;2,6
17-10-2012 00:00;Over_10_Years;2,55
17-10-2012 00:00;Real_Rate;0,05
18-10-2012 00:00;BC_20year;2,63
18-10-2012 00:00;Over_10_Years;2,59
18-10-2012 00:00;Real_Rate;0,05
19-10-2012 00:00;BC_20year;2,55
19-10-2012 00:00;Over_10_Years;2,51
19-10-2012 00:00;Real_Rate;-0,02
22-10-2012 00:00;BC_20year;2,57
22-10-2012 00:00;Over_10_Years;2,53
22-10-2012 00:00;Real_Rate;-0,01
23-10-2012 00:00;BC_20year;2,53
23-10-2012 00:00;Over_10_Years;2,48
23-10-2012 00:00;Real_Rate;-0,04
24-10-2012 00:00;BC_20year;2,55
24-10-2012 00:00;Over_10_Years;2,5
24-10-2012 00:00;Real_Rate;-0,02
25-10-2012 00:00;BC_20year;2,6
25-10-2012 00:00;Over_10_Years;2,56
25-10-2012 00:00;Real_Rate;0,02
26-10-2012 00:00;BC_20year;2,53
26-10-2012 00:00;Over_10_Years;2,49
26-10-2012 00:00;Real_Rate;-0,03
29-10-2012 00:00;BC_20year;2,48
29-10-2012 00:00;Over_10_Years;2,44
29-10-2012 00:00;Real_Rate;-0,08
31-10-2012 00:00;BC_20year;2,46
31-10-2012 00:00;Over_10_Years;2,42
31-10-2012 00:00;Real_Rate;-0,11
1-11-2012 00:00;BC_20year;2,5
1-11-2012 00:00;Over_10_Years;2,46
1-11-2012 00:00;Real_Rate;-0,09
2-11-2012 00:00;BC_20year;2,51
2-11-2012 00:00;Over_10_Years;2,47
2-11-2012 00:00;Real_Rate;-0,06
5-11-2012 00:00;BC_20year;2,47
5-11-2012 00:00;Over_10_Years;2,44
5-11-2012 00:00;Real_Rate;-0,07
6-11-2012 00:00;BC_20year;2,52
6-11-2012 00:00;Over_10_Years;2,49
6-11-2012 00:00;Real_Rate;-0,04
7-11-2012 00:00;BC_20year;2,42
7-11-2012 00:00;Over_10_Years;2,39
7-11-2012 00:00;Real_Rate;-0,13
8-11-2012 00:00;BC_20year;2,35
8-11-2012 00:00;Over_10_Years;2,32
8-11-2012 00:00;Real_Rate;-0,19
9-11-2012 00:00;BC_20year;2,34
9-11-2012 00:00;Over_10_Years;2,31
9-11-2012 00:00;Real_Rate;-0,16
13-11-2012 00:00;BC_20year;2,31
13-11-2012 00:00;Over_10_Years;2,28
13-11-2012 00:00;Real_Rate;-0,17
14-11-2012 00:00;BC_20year;2,31
14-11-2012 00:00;Over_10_Years;2,28
14-11-2012 00:00;Real_Rate;-0,16
15-11-2012 00:00;BC_20year;2,3
15-11-2012 00:00;Over_10_Years;2,28
15-11-2012 00:00;Real_Rate;-0,15
16-11-2012 00:00;BC_20year;2,31
16-11-2012 00:00;Over_10_Years;2,31
16-11-2012 00:00;Real_Rate;-0,14
19-11-2012 00:00;BC_20year;2,34
19-11-2012 00:00;Over_10_Years;2,35
19-11-2012 00:00;Real_Rate;-0,11
20-11-2012 00:00;BC_20year;2,4
20-11-2012 00:00;Over_10_Years;2,4
20-11-2012 00:00;Real_Rate;-0,06
21-11-2012 00:00;BC_20year;2,42
21-11-2012 00:00;Over_10_Years;2,42
21-11-2012 00:00;Real_Rate;-0,04
23-11-2012 00:00;BC_20year;2,42
23-11-2012 00:00;Over_10_Years;2,42
23-11-2012 00:00;Real_Rate;-0,03
26-11-2012 00:00;BC_20year;2,39
26-11-2012 00:00;Over_10_Years;2,39
26-11-2012 00:00;Real_Rate;-0,06
27-11-2012 00:00;BC_20year;2,38
27-11-2012 00:00;Over_10_Years;2,38
27-11-2012 00:00;Real_Rate;-0,07
28-11-2012 00:00;BC_20year;2,36
28-11-2012 00:00;Over_10_Years;2,37
28-11-2012 00:00;Real_Rate;-0,07
29-11-2012 00:00;BC_20year;2,37
29-11-2012 00:00;Over_10_Years;2,37
29-11-2012 00:00;Real_Rate;-0,09
30-11-2012 00:00;BC_20year;2,37
30-11-2012 00:00;Over_10_Years;2,38
30-11-2012 00:00;Real_Rate;-0,12
3-12-2012 00:00;BC_20year;2,37
3-12-2012 00:00;Over_10_Years;2,38
3-12-2012 00:00;Real_Rate;-0,14
4-12-2012 00:00;BC_20year;2,36
4-12-2012 00:00;Over_10_Years;2,36
4-12-2012 00:00;Real_Rate;-0,16
5-12-2012 00:00;BC_20year;2,35
5-12-2012 00:00;Over_10_Years;2,35
5-12-2012 00:00;Real_Rate;-0,18
6-12-2012 00:00;BC_20year;2,33
6-12-2012 00:00;Over_10_Years;2,34
6-12-2012 00:00;Real_Rate;-0,21
7-12-2012 00:00;BC_20year;2,39
7-12-2012 00:00;Over_10_Years;2,39
7-12-2012 00:00;Real_Rate;-0,19
10-12-2012 00:00;BC_20year;2,38
10-12-2012 00:00;Over_10_Years;2,38
10-12-2012 00:00;Real_Rate;-0,22
11-12-2012 00:00;BC_20year;2,41
11-12-2012 00:00;Over_10_Years;2,41
11-12-2012 00:00;Real_Rate;-0,2
12-12-2012 00:00;BC_20year;2,48
12-12-2012 00:00;Over_10_Years;2,47
12-12-2012 00:00;Real_Rate;-0,15
13-12-2012 00:00;BC_20year;2,49
13-12-2012 00:00;Over_10_Years;2,48
13-12-2012 00:00;Real_Rate;-0,11
14-12-2012 00:00;BC_20year;2,46
14-12-2012 00:00;Over_10_Years;2,45
14-12-2012 00:00;Real_Rate;-0,13
17-12-2012 00:00;BC_20year;2,53
17-12-2012 00:00;Over_10_Years;2,52
17-12-2012 00:00;Real_Rate;-0,07
18-12-2012 00:00;BC_20year;2,59
18-12-2012 00:00;Over_10_Years;2,58
18-12-2012 00:00;Real_Rate;-0,03
19-12-2012 00:00;BC_20year;2,58
19-12-2012 00:00;Over_10_Years;2,57
19-12-2012 00:00;Real_Rate;-0,04
20-12-2012 00:00;BC_20year;2,57
20-12-2012 00:00;Over_10_Years;2,56
20-12-2012 00:00;Real_Rate;-0,05
21-12-2012 00:00;BC_20year;2,52
21-12-2012 00:00;Over_10_Years;2,51
21-12-2012 00:00;Real_Rate;-0,09
24-12-2012 00:00;BC_20year;2,53
24-12-2012 00:00;Over_10_Years;2,52
24-12-2012 00:00;Real_Rate;-0,08
26-12-2012 00:00;BC_20year;2,52
26-12-2012 00:00;Over_10_Years;2,51
26-12-2012 00:00;Real_Rate;-0,09
27-12-2012 00:00;BC_20year;2,48
27-12-2012 00:00;Over_10_Years;2,47
27-12-2012 00:00;Real_Rate;-0,11
28-12-2012 00:00;BC_20year;2,47
28-12-2012 00:00;Over_10_Years;2,46
28-12-2012 00:00;Real_Rate;-0,09
31-12-2012 00:00;BC_20year;2,54
31-12-2012 00:00;Over_10_Years;2,53
31-12-2012 00:00;Real_Rate;-0,04
2-1-2013 00:00;BC_20year;2,63
2-1-2013 00:00;Over_10_Years;2,61
2-1-2013 00:00;Real_Rate;0,01
3-1-2013 00:00;BC_20year;2,7
3-1-2013 00:00;Over_10_Years;2,69
3-1-2013 00:00;Real_Rate;0,1
4-1-2013 00:00;BC_20year;2,7
4-1-2013 00:00;Over_10_Years;2,68
4-1-2013 00:00;Real_Rate;0,08
7-1-2013 00:00;BC_20year;2,7
7-1-2013 00:00;Over_10_Years;2,68
7-1-2013 00:00;Real_Rate;0,04
8-1-2013 00:00;BC_20year;2,66
8-1-2013 00:00;Over_10_Years;2,64
8-1-2013 00:00;Real_Rate;0,02
9-1-2013 00:00;BC_20year;2,65
9-1-2013 00:00;Over_10_Years;2,63
9-1-2013 00:00;Real_Rate;0
10-1-2013 00:00;BC_20year;2,68
10-1-2013 00:00;Over_10_Years;2,66
10-1-2013 00:00;Real_Rate;0,02
11-1-2013 00:00;BC_20year;2,65
11-1-2013 00:00;Over_10_Years;2,63
11-1-2013 00:00;Real_Rate;0,01
14-1-2013 00:00;BC_20year;2,65
14-1-2013 00:00;Over_10_Years;2,63
14-1-2013 00:00;Real_Rate;0,01
15-1-2013 00:00;BC_20year;2,62
15-1-2013 00:00;Over_10_Years;2,6
15-1-2013 00:00;Real_Rate;-0,02
16-1-2013 00:00;BC_20year;2,61
16-1-2013 00:00;Over_10_Years;2,59
16-1-2013 00:00;Real_Rate;-0,02
17-1-2013 00:00;BC_20year;2,66
17-1-2013 00:00;Over_10_Years;2,64
17-1-2013 00:00;Real_Rate;0
18-1-2013 00:00;BC_20year;2,63
18-1-2013 00:00;Over_10_Years;2,61
18-1-2013 00:00;Real_Rate;-0,02
22-1-2013 00:00;BC_20year;2,62
22-1-2013 00:00;Over_10_Years;2,6
22-1-2013 00:00;Real_Rate;-0,02
23-1-2013 00:00;BC_20year;2,62
23-1-2013 00:00;Over_10_Years;2,6
23-1-2013 00:00;Real_Rate;-0,03
24-1-2013 00:00;BC_20year;2,64
24-1-2013 00:00;Over_10_Years;2,62
24-1-2013 00:00;Real_Rate;-0,01
25-1-2013 00:00;BC_20year;2,75
25-1-2013 00:00;Over_10_Years;2,72
25-1-2013 00:00;Real_Rate;0,05
28-1-2013 00:00;BC_20year;2,76
28-1-2013 00:00;Over_10_Years;2,73
28-1-2013 00:00;Real_Rate;0,06
29-1-2013 00:00;BC_20year;2,79
29-1-2013 00:00;Over_10_Years;2,76
29-1-2013 00:00;Real_Rate;0,1
30-1-2013 00:00;BC_20year;2,8
30-1-2013 00:00;Over_10_Years;2,77
30-1-2013 00:00;Real_Rate;0,1
31-1-2013 00:00;BC_20year;2,79
31-1-2013 00:00;Over_10_Years;2,75
31-1-2013 00:00;Real_Rate;0,06
1-2-2013 00:00;BC_20year;2,83
1-2-2013 00:00;Over_10_Years;2,79
1-2-2013 00:00;Real_Rate;0,1
4-2-2013 00:00;BC_20year;2,79
4-2-2013 00:00;Over_10_Years;2,75
4-2-2013 00:00;Real_Rate;0,06
5-2-2013 00:00;BC_20year;2,83
5-2-2013 00:00;Over_10_Years;2,79
5-2-2013 00:00;Real_Rate;0,1
6-2-2013 00:00;BC_20year;2,79
6-2-2013 00:00;Over_10_Years;2,76
6-2-2013 00:00;Real_Rate;0,07
7-2-2013 00:00;BC_20year;2,78
7-2-2013 00:00;Over_10_Years;2,75
7-2-2013 00:00;Real_Rate;0,07
8-2-2013 00:00;BC_20year;2,79
8-2-2013 00:00;Over_10_Years;2,75
8-2-2013 00:00;Real_Rate;0,09
11-2-2013 00:00;BC_20year;2,78
11-2-2013 00:00;Over_10_Years;2,74
11-2-2013 00:00;Real_Rate;0,09
12-2-2013 00:00;BC_20year;2,81
12-2-2013 00:00;Over_10_Years;2,77
12-2-2013 00:00;Real_Rate;0,1
13-2-2013 00:00;BC_20year;2,86
13-2-2013 00:00;Over_10_Years;2,81
13-2-2013 00:00;Real_Rate;0,13
14-2-2013 00:00;BC_20year;2,79
14-2-2013 00:00;Over_10_Years;2,76
14-2-2013 00:00;Real_Rate;0,11
15-2-2013 00:00;BC_20year;2,8
15-2-2013 00:00;Over_10_Years;2,78
15-2-2013 00:00;Real_Rate;0,14
19-2-2013 00:00;BC_20year;2,83
19-2-2013 00:00;Over_10_Years;2,83
19-2-2013 00:00;Real_Rate;0,15
20-2-2013 00:00;BC_20year;2,82
20-2-2013 00:00;Over_10_Years;2,82
20-2-2013 00:00;Real_Rate;0,15
21-2-2013 00:00;BC_20year;2,79
21-2-2013 00:00;Over_10_Years;2,79
21-2-2013 00:00;Real_Rate;0,13
22-2-2013 00:00;BC_20year;2,77
22-2-2013 00:00;Over_10_Years;2,78
22-2-2013 00:00;Real_Rate;0,11
25-2-2013 00:00;BC_20year;2,69
25-2-2013 00:00;Over_10_Years;2,69
25-2-2013 00:00;Real_Rate;0,05
26-2-2013 00:00;BC_20year;2,69
26-2-2013 00:00;Over_10_Years;2,69
26-2-2013 00:00;Real_Rate;0,06
27-2-2013 00:00;BC_20year;2,72
27-2-2013 00:00;Over_10_Years;2,72
27-2-2013 00:00;Real_Rate;0,07
28-2-2013 00:00;BC_20year;2,71
28-2-2013 00:00;Over_10_Years;2,71
28-2-2013 00:00;Real_Rate;0,09
1-3-2013 00:00;BC_20year;2,68
1-3-2013 00:00;Over_10_Years;2,68
1-3-2013 00:00;Real_Rate;0,05
4-3-2013 00:00;BC_20year;2,7
4-3-2013 00:00;Over_10_Years;2,7
4-3-2013 00:00;Real_Rate;0,07
5-3-2013 00:00;BC_20year;2,72
5-3-2013 00:00;Over_10_Years;2,72
5-3-2013 00:00;Real_Rate;0,07
6-3-2013 00:00;BC_20year;2,77
6-3-2013 00:00;Over_10_Years;2,77
6-3-2013 00:00;Real_Rate;0,11
7-3-2013 00:00;BC_20year;2,82
7-3-2013 00:00;Over_10_Years;2,82
7-3-2013 00:00;Real_Rate;0,15
8-3-2013 00:00;BC_20year;2,89
8-3-2013 00:00;Over_10_Years;2,88
8-3-2013 00:00;Real_Rate;0,2
11-3-2013 00:00;BC_20year;2,89
11-3-2013 00:00;Over_10_Years;2,88
11-3-2013 00:00;Real_Rate;0,2
12-3-2013 00:00;BC_20year;2,85
12-3-2013 00:00;Over_10_Years;2,84
12-3-2013 00:00;Real_Rate;0,18
13-3-2013 00:00;BC_20year;2,85
13-3-2013 00:00;Over_10_Years;2,85
13-3-2013 00:00;Real_Rate;0,18
14-3-2013 00:00;BC_20year;2,87
14-3-2013 00:00;Over_10_Years;2,87
14-3-2013 00:00;Real_Rate;0,18
15-3-2013 00:00;BC_20year;2,85
15-3-2013 00:00;Over_10_Years;2,84
15-3-2013 00:00;Real_Rate;0,16
18-3-2013 00:00;BC_20year;2,79
18-3-2013 00:00;Over_10_Years;2,79
18-3-2013 00:00;Real_Rate;0,13
19-3-2013 00:00;BC_20year;2,75
19-3-2013 00:00;Over_10_Years;2,74
19-3-2013 00:00;Real_Rate;0,1
20-3-2013 00:00;BC_20year;2,8
20-3-2013 00:00;Over_10_Years;2,8
20-3-2013 00:00;Real_Rate;0,15
21-3-2013 00:00;BC_20year;2,77
21-3-2013 00:00;Over_10_Years;2,76
21-3-2013 00:00;Real_Rate;0,14
22-3-2013 00:00;BC_20year;2,75
22-3-2013 00:00;Over_10_Years;2,75
22-3-2013 00:00;Real_Rate;0,12
25-3-2013 00:00;BC_20year;2,76
25-3-2013 00:00;Over_10_Years;2,75
25-3-2013 00:00;Real_Rate;0,12
26-3-2013 00:00;BC_20year;2,75
26-3-2013 00:00;Over_10_Years;2,74
26-3-2013 00:00;Real_Rate;0,12
27-3-2013 00:00;BC_20year;2,71
27-3-2013 00:00;Over_10_Years;2,7
27-3-2013 00:00;Real_Rate;0,09
28-3-2013 00:00;BC_20year;2,71
28-3-2013 00:00;Over_10_Years;2,71
28-3-2013 00:00;Real_Rate;0,09
1-4-2013 00:00;BC_20year;2,7
1-4-2013 00:00;Over_10_Years;2,69
1-4-2013 00:00;Real_Rate;0,08
2-4-2013 00:00;BC_20year;2,72
2-4-2013 00:00;Over_10_Years;2,71
